【正解】: 2 | 【予測】: 2 (1.886888) | OOV: 7/79 | 【本文】: Way to complicated. And you hand over total permission for others to see your records. Bad! I had a loser md who retaliated against me when I requested he correct mistakes in his report. He created a false, actually scary report & then disseminated it. New mds would not take me because of this fake report. Now I have to sue him. BE CAUTIOUS ON YOUR MEDICAL RECORDS!  SOFTWARE LIKE THIS WANTS YOU TO GRANT FULL CONTROL. BEWARE!!!
【正解】: 4 | 【予測】: 4 (4.0663404) | OOV: 9/82 | 【本文】: I gave it a 4 star because it needs improvement, which I'm sure will come, but I love my Alexa so much that I now have one in every room.  For music, weather reports, top news headlines, sets alarms...I wasn't sure if the grocery store was still open, so I just ask and she tells me when they close.  Also good for homework questions, definitions.  She makes phone calls, announcements, notifies you when packages arrive, and so much more.
【正解】: 4 | 【予測】: 4 (3.8075366) | OOV: 0/4 | 【本文】: Fun game but expensive
【正解】: 4 | 【予測】: 4 (3.8543513) | OOV: 0/2 | 【本文】: Good app
【正解】: 4 | 【予測】: 4 (3.8543513) | OOV: 0/2 | 【本文】: Good app
【正解】: 4 | 【予測】: 4 (3.630096) | OOV: 0/6 | 【本文】: Great but to many repeated articles
【正解】: 4 | 【予測】: 4 (3.516464) | OOV: 0/2 | 【本文】: Time killer
【正解】: 4 | 【予測】: 4 (3.8969393) | OOV: 0/7 | 【本文】: Calls were good but could be longer
【正解】: 4 | 【予測】: 4 (3.9443626) | OOV: 3/22 | 【本文】: The Twitter app works very well for me. I love it! I haven't experience any lagging, and it's very easy to use.
【正解】: 4 | 【予測】: 4 (4.1148543) | OOV: 0/5 | 【本文】: My 2 sons play it!
【正解】: 4 | 【予測】: 4 (4.0977116) | OOV: 0/4 | 【本文】: My kids loves it
【正解】: 4 | 【予測】: 4 (3.573841) | OOV: 5/24 | 【本文】: I have used TT Premier for years and it handles most stock transactions effortlessly. Haven't filed yet, so don't know about this year's version.
【正解】: 4 | 【予測】: 4 (3.776059) | OOV: 0/7 | 【本文】: Fun game! It has kept me busy
【正解】: 4 | 【予測】: 4 (4.0168734) | OOV: 0/5 | 【本文】: I love games like these.
【正解】: 4 | 【予測】: 4 (3.7478304) | OOV: 0/22 | 【本文】: So far this is a fairly enjoyable game. I have not had any issues yet, if any come up I will update.
【正解】: 4 | 【予測】: 4 (3.6096804) | OOV: 2/37 | 【本文】: There are many films and shows that Amazon should definitely be able to offer, including foreign movies or older movies that are considered masterpieces and classics, cinematography references. In this regards Amazon Video should improve their library.
【正解】: 4 | 【予測】: 4 (4.110115) | OOV: 1/24 | 【本文】: this is a great app to keep my daughter entertained... It seems to work fine and I have not had any issues with it!
【正解】: 4 | 【予測】: 4 (3.8542156) | OOV: 0/24 | 【本文】: This is a fun little app for my phone! I play it when I am waiting around!!!!! I would recommend it to a friend!
【正解】: 4 | 【予測】: 4 (3.8542156) | OOV: 0/24 | 【本文】: This is a fun little app for my phone! I play it when I am waiting around!!!!! I would recommend it to a friend!
【正解】: 4 | 【予測】: 4 (3.575687) | OOV: 1/26 | 【本文】: Was quite surprised it worked as expected. I did not expect it to turn the tv stick on, but it did. It's a nice backup remote.
【正解】: 4 | 【予測】: 4 (4.0263085) | OOV: 2/23 | 【本文】: I like this one. It is a little bit of  a challenge without making you feel stupid. I think I'll enjoy this
【正解】: 4 | 【予測】: 4 (3.8656616) | OOV: 2/22 | 【本文】: Similar to other gem games. Enjoyable.. I'll play it until I get bore. Hope it keeps me entertained longer than I expect.
【正解】: 4 | 【予測】: 4 (3.6737895) | OOV: 1/20 | 【本文】: The only thing keeping me from giving it five stars is the sounds for the alarm. Like the dim feature.
【正解】: 4 | 【予測】: 4 (3.7194462) | OOV: 0/22 | 【本文】: Reminds me of the original game I played as a kid. The computer plays to win which makes it a little challenging.
【正解】: 4 | 【予測】: 4 (3.6973312) | OOV: 5/30 | 【本文】: I haven't play this but the wife like it , she play it all the time<br />I like a game call Worm , yes I got it here at Amazon
【正解】: 4 | 【予測】: 4 (3.6977303) | OOV: 0/6 | 【本文】: Very similar to desk top version.
【正解】: 4 | 【予測】: 4 (3.9022007) | OOV: 1/40 | 【本文】: It's a good game but the people are creepy looking other than that I give it four stars and you have to get to a certain level to get the rooms and stuff for your house but that makes sense
【正解】: 4 | 【予測】: 4 (4.1099186) | OOV: 1/26 | 【本文】: It is a fun game.  It is not one of my favorites but when you want something to take up so time it will do.
【正解】: 4 | 【予測】: 4 (3.7976885) | OOV: 0/4 | 【本文】: I like the variety
【正解】: 4 | 【予測】: 4 (4.1470356) | OOV: 0/7 | 【本文】: Still a great, and fun, educational game.
【正解】: 4 | 【予測】: 4 (3.7550278) | OOV: 5/38 | 【本文】: A friend of mine suggested Pictoword to me. I'm so glad she did because I love word games. I'm giving my rate 4 stars just because I've only solved several puzzles but so far I'm enjoying the challenge.
【正解】: 4 | 【予測】: 4 (3.871526) | OOV: 3/32 | 【本文】: this app works great for me. I can set my home location and frequent work locations to keep up on weather conditions. hourly forecast isn't usually accurate, but the doppler is awesome.
【正解】: 4 | 【予測】: 4 (3.5348103) | OOV: 2/21 | 【本文】: This game can be addictive though. It really is fun to play and makes you think. It's a great time killer.
【正解】: 4 | 【予測】: 4 (3.9970243) | OOV: 1/20 | 【本文】: This dictionary is French-French, so you do need to be at a rather advanced level to use it. Heads up.
【正解】: 4 | 【予測】: 4 (3.8123777) | OOV: 27/263 | 【本文】: I have this on an Android phone, Roku, a Samsung Blu-Ray player, and a Kindle HDX. This review is going to focus on the Kindle apps, as it works perfectly on the other devices. Overall, the app works fine. It loads quickly, navigation is easy enough (though I find the format a bit trying), search and watchlists work well. Set-up is a breeze.<br /><br />But the app can be a bit buggy at times on the Kindle HD and HDX. I have 75/75 internet, so I really ought not be buffering when using a tablet. Buffer it does though and it is not predictable when or where it will. I find it best to just close the app and reopen it (best to open another app first to &#34;clear the decks&#34;). On the HDX, it is sometimes difficult to get the banner with the Home, Back, Search, Options bar. I find I will have to hit the Share icon and then click back.<br /><br />Overall, this is a minor complaint. The $7.99 a month is worth for someone like me who has cut the cord (Prime, Netflix, and Hulu Plus fill in the gap).<br /><br />The only disappointment is that Comcast, Disney, and Fox own Hulu. Considering they possess 90% of all radio and television, you'd think they could make a decent platform. I mean, Netflix is the gold standard here. It can't be that hard.<br /><br />It is still a good app for Kindle. It is sort of like an old car: if you know how to run it, it works fine.
【正解】: 4 | 【予測】: 4 (3.5536473) | OOV: 0/5 | 【本文】: does the job, per son
【正解】: 4 | 【予測】: 4 (4.029927) | OOV: 1/26 | 【本文】: This is a valuable and time saving addition to the library for any business lawyer or business plan developer.  It is well worth the money.
【正解】: 4 | 【予測】: 4 (4.0449915) | OOV: 47/342 | 【本文】: Years later, Open Office & Star Office are getting better. They now offer a end user friendly database. I still keep a copy of MS Office for some uses. And Sun's office offering on the Mac blows the heck out of MS Office on the Mac. Many languages and Operating Systems are supported. That is the update as the year 2007 is starting to go into history. My orgional review follows.<br /><br />Ok. Bottom line. I came here to save money on Buying StarOffice7 after running the Beta.<br /><br />I cannot believe the half-truths in this thread. Please allow me to kill a few.<br /><br />1) It needs Java. BS. It asks if you have Java installed which is only required on a few advanced features (mostly database).<br /><br />2) Same a OpenOffice. BS. It is built ON OpenOffice which Sun supports. I have both options on my laptop (plus MS Word). StarOffice has things they license that is not in OpenOffice.<br />A (much) better spell checker (even that is not as good as MS Word), Thesarus, and a SQL database (like a real SQL not a user friendly Access database).<br /><br />3) No Outlook. MS Office is not Outlook. Outlook is Outlook Eveolution = open source Outlook.<br /><br />That aside, some heads up points.<br />Must purchase for each platform (Windows/Linux). Good news is I can buy one of each for multiple computers I use.<br /><br />Slow startup compared to MS Office. Excellent File compatablity, and the comment about much smaller native file sizes is true. Gets very slow on REALLY HUGE (20MB+ documents).<br /><br />Get your feet wet with OpenOffice (free). Move to StarOffice for saving $$ on licencing for many people who are power users and need the extra/better tool add-ins.<br /><br />OpenOffice has no phone support. Active end-user community via email. Some decent 3rd party training starting to show up.<br /><br />Keep legal on some MS Office seats to test complex documents against X-Office (star/open). I'll go away now and give my $ to Amazon. Best price out there.
【正解】: 4 | 【予測】: 4 (3.951165) | OOV: 1/16 | 【本文】: Interesting and the payouts are very fair and with wins coming regularly. Fun game so far!!!
【正解】: 4 | 【予測】: 4 (4.08557) | OOV: 3/20 | 【本文】: Love this app would love to see more tokens and better payoffs . Don't seem to get bingo very much.
【正解】: 4 | 【予測】: 4 (4.009682) | OOV: 0/8 | 【本文】: Its a little complicated at first, but like!!!
【正解】: 4 | 【予測】: 4 (3.6929843) | OOV: 3/21 | 【本文】: A<br /> very good app for free! my 3yr old daughter loves it! it keeps her attention with the bright colors.
【正解】: 4 | 【予測】: 4 (3.9735482) | OOV: 0/13 | 【本文】: interesting, I do not expect to love everything. Cool is good enough sometimes.
【正解】: 4 | 【予測】: 4 (3.896134) | OOV: 12/142 | 【本文】: Best bible app Ive found online without the high price tag. I like the ease of going to Strong's with a click for clarity and definition without having to change apps. The KJV is definitely the only true Word of God in translation as too many words and sentences have been removed in other bibles such as the NIV OR NAS. As far as the old Testament goes, I prefer the 3rd volume of Ancient texts of the Septuagint 1851 translation as it is what Jesus himself read, but this is not available with this app. The only place I could find that was thru Skywatchtv.com and worth every Penney. This app however is the closest I've found in translation to that. I love this app and would recommend it to everyone seeking truth and understanding of God's Word. Two thumbs up!
【正解】: 4 | 【予測】: 4 (3.7524066) | OOV: 0/15 | 【本文】: So far so good. Love being able to switch from map view to list view.
【正解】: 4 | 【予測】: 4 (4.0981216) | OOV: 2/49 | 【本文】: I check it every day. Some days it may freeze and I can get a thing, but over all it pretty handy. My Mom will call and ask me to check &#34; that weather bug thing &#34;  for a 10 day  weather report and she loves it.
【正解】: 4 | 【予測】: 4 (4.1458073) | OOV: 0/10 | 【本文】: this is GREAT if youre looking for a drawing game
【正解】: 4 | 【予測】: 4 (3.6474555) | OOV: 3/37 | 【本文】: This solitaire app is great. It allows for hours of fun solitaire. It does have a weird bug of cards moving off the ordered piles during play. If not for that I would give it 5 stars.
【正解】: 4 | 【予測】: 4 (3.8915482) | OOV: 0/2 | 【本文】: A must
【正解】: 4 | 【予測】: 4 (3.798089) | OOV: 0/12 | 【本文】: A great way to pass the time. Fun for the whole family.
【正解】: 4 | 【予測】: 4 (3.806088) | OOV: 1/44 | 【本文】: the app is every bit as good as the game. the only downfall is, just like in the real game, it tries to force you to buy things. Lets see how far i can get before it makes me purchase something to move forward.
【正解】: 4 | 【予測】: 4 (3.801566) | OOV: 0/14 | 【本文】: Enjoy the ideas and opportunities to choose different styles of items of my interest
【正解】: 4 | 【予測】: 4 (4.0505877) | OOV: 0/23 | 【本文】: Keeps you from getting bored. I played it for hours while eating for my flight and in the air. Bought the sequel too.
【正解】: 4 | 【予測】: 4 (3.8265803) | OOV: 4/30 | 【本文】: got 70% but could not spell found myself bouncing to the web for spell checks but it is amusing what 40+ years of advertisements have done to my mind lol
【正解】: 4 | 【予測】: 4 (4.173938) | OOV: 3/53 | 【本文】: I LOVE CSI. So this was a wonderful game. The avatar characters actually look like the real characters. It is a highly addicting game. I wish I could play for hours. Stinks that there are so many in app purchases to really get to play it for awhile. Its still a great game.
【正解】: 4 | 【予測】: 4 (3.603474) | OOV: 1/10 | 【本文】: Haven't used them yet, but I love the font styles.
【正解】: 4 | 【予測】: 4 (3.584725) | OOV: 0/5 | 【本文】: Great app for growing minds
【正解】: 4 | 【予測】: 4 (4.138666) | OOV: 0/3 | 【本文】: Great matching game
【正解】: 4 | 【予測】: 4 (4.1698456) | OOV: 0/3 | 【本文】: Great kids game!
【正解】: 4 | 【予測】: 4 (3.621996) | OOV: 2/12 | 【本文】: works great<br />only issue is  the lowest volume is pretty loud
【正解】: 4 | 【予測】: 4 (3.985098) | OOV: 0/12 | 【本文】: Is this all you do? Make two Hot Dogs pretty fun though:-)
【正解】: 4 | 【予測】: 4 (4.1161427) | OOV: 2/50 | 【本文】: I have this game on my kindle and my phone. It's a great way to pass the time. I would love for the layout to look like the picture on the app, but so far I haven't figured out how to make it look like that. Overall, I like it.
【正解】: 4 | 【予測】: 4 (3.9312906) | OOV: 3/40 | 【本文】: The app works great but lacks good movies. Rarely is new content added, and Amazon originals are very lacking. The benefit of prime is the free two day shipping otherwise I wouldn't pay for just the  prime instant video.
【正解】: 4 | 【予測】: 4 (3.7939174) | OOV: 22/214 | 【本文】: This product does what it claims very nicely, and for the price it is very good. I purchased this product to convert my VHS home movies into a digital format.<br /><br />I like the ease of video capture, especially using the advanced mode. The video editing features are limited but very usable, and with a few work-arounds are versatile enough to cleanup the edges of the video capture and move them onto DVDs.<br /><br />Two major difficulties that I've found. The first is relatively minor: you can't cut off less than 2 seconds of video when you trim the video captures clips. This mean if I want to remove the last 1 second of a video, I have to first add at least a second of video to the end of it before I can remove it. It's easy to do, but it seems a silly limit.<br /><br />The second difficultly is a much bigger pain: If you lock your computer, or if the computer locks itself, during video capture, the video capture fails. I've wasted hours of video capture time because I've developed the habit of locking my computer every time I get up from it.<br /><br />Still, I've learned to deal with the quirks and I've been quite happy with the product.
【正解】: 4 | 【予測】: 4 (4.0898542) | OOV: 14/134 | 【本文】: I've been using H&R Block for my taxes for years, and it continues to work well. Makes it easier than doing them long-hand.  Carries over data from prior years (name and such, as well as investmet capital losses).  Handles rental properties well.  Has capability that I buy one seat but can do my taxes as well as my daughters. Occasionally, I have to work around quirks, for example this year it was not letting me e-file because it said my 1099-R address was incomplete but every time I tried to complete it, it bombed out, so I deleted that 1099-R entry and re-entered it manually and it worked (so, again, sometimes have to spend extra time working out some minor quirks but it has never failed me).  Overall, quite good.
【正解】: 4 | 【予測】: 4 (4.0162635) | OOV: 2/33 | 【本文】: If jigsaw puzzles are your thing, this is really cool. A great way to have fun and you don't have to worry about losing any pieces under the table. I really liked this.
【正解】: 4 | 【予測】: 4 (3.8847187) | OOV: 1/41 | 【本文】: This is both challenging and fun. I thought when I first started that it was easy. But as the game continues, it get harder. And I mean harder but if you cannot solve it it does give you the solution. Cool.
【正解】: 4 | 【予測】: 4 (3.9315553) | OOV: 0/11 | 【本文】: It is slow when you get started but fun later on.
【正解】: 4 | 【予測】: 4 (4.080262) | OOV: 0/13 | 【本文】: A strategy game with really cute guys! So far I am liking it.
【正解】: 4 | 【予測】: 4 (3.8425632) | OOV: 6/64 | 【本文】: Enjoy the game but again, you seem to have to spend real money to &#34;level up&#34;. And this last level is maddening with &#34;ice&#34; blocking attempts and only one lucky shot to get past the ice. I would own this if possible but right now i dislike the idea of having to purchase &#34;lives&#34;, &#34;bombs&#34;, or whatever. I am not that desperate to win.
【正解】: 4 | 【予測】: 4 (4.082102) | OOV: 5/106 | 【本文】: I accidentally pressed the wrong button and it got stuck trying to process a purchase i didn't want to make and i couldn't get back to the game! My kindle was offline at the time, thank goodness, so I deleted the app. The game is cute and fun, quick action is required! I may try to downloadd it again sometime BUT I don't like these free apps always trying to sell me something and the face that if i make a mistake I can make a purchase without meaning to; I know nothing is truly free BUT it was stuck on &#34;processing&#34; so i deleted it.
【正解】: 4 | 【予測】: 4 (4.096409) | OOV: 0/4 | 【本文】: My daughter loves it
【正解】: 4 | 【予測】: 4 (4.1149955) | OOV: 0/3 | 【本文】: I like it.
【正解】: 4 | 【予測】: 4 (3.7937014) | OOV: 0/2 | 【本文】: Works fine
【正解】: 4 | 【予測】: 4 (3.896211) | OOV: 7/80 | 【本文】: What I dont like about this, is they charge $50 for a second state! I live in one state and work in another so I have to file two state returns. They now charge $50 to do this. Used to be $35 I believe. After you buy Turbo Tax you kind of get nickeled and dimed for the filing fees. If you are not getting a return, it can be a bummer. other than that, we use it every year.
【正解】: 4 | 【予測】: 4 (3.9957786) | OOV: 0/2 | 【本文】: works great!
【正解】: 4 | 【予測】: 4 (3.7376492) | OOV: 1/16 | 【本文】: Wish it would remember where I paused and not put me back at the main menu
【正解】: 4 | 【予測】: 4 (3.9091055) | OOV: 0/6 | 【本文】: Red Cross site is a must
【正解】: 4 | 【予測】: 4 (3.7058802) | OOV: 1/20 | 【本文】: Cool but needs more images and teach me start of with one letter then next not all at once<br />THANKS
【正解】: 4 | 【予測】: 4 (3.7058802) | OOV: 1/20 | 【本文】: Cool but needs more images and teach me start of with one letter then next not all at once<br />THANKS
【正解】: 4 | 【予測】: 4 (3.98317) | OOV: 4/40 | 【本文】: Alexa is awesome! Lots of fun and very helpful! Only problem is there is no way to play&#34;clean version&#34; music which can create problems with many of the songs on the radio that my Yong daughter likes to listen to.
【正解】: 4 | 【予測】: 4 (3.9565995) | OOV: 0/30 | 【本文】: This app is so awesome, I love to color but my arthritis has made it impossible to do and this app has given me the ability to be creative again.
【正解】: 4 | 【予測】: 4 (4.1394863) | OOV: 0/4 | 【本文】: Fun hidden object game
【正解】: 4 | 【予測】: 4 (4.0551133) | OOV: 0/18 | 【本文】: Someone else in our home is using this, but they tell me it works well and installed good.
【正解】: 4 | 【予測】: 4 (4.109975) | OOV: 1/18 | 【本文】: My husband is using this and it pleased with it.  He has had no problems with it.
【正解】: 4 | 【予測】: 4 (4.1098394) | OOV: 3/25 | 【本文】: This is something my husband ordered and uses more than I.  He watches lots of shows on this channel.  He's happy with it.
【正解】: 4 | 【予測】: 4 (4.0551133) | OOV: 0/18 | 【本文】: Someone else in our home is using this, but they tell me it works well and installed good.
【正解】: 4 | 【予測】: 4 (4.109975) | OOV: 1/18 | 【本文】: My husband is using this and it pleased with it.  He has had no problems with it.
【正解】: 4 | 【予測】: 4 (4.1098394) | OOV: 3/25 | 【本文】: This is something my husband ordered and uses more than I.  He watches lots of shows on this channel.  He's happy with it.
【正解】: 4 | 【予測】: 4 (4.1744456) | OOV: 0/4 | 【本文】: I love this game
【正解】: 4 | 【予測】: 4 (4.1744456) | OOV: 0/4 | 【本文】: I love this game
【正解】: 4 | 【予測】: 4 (4.026645) | OOV: 1/30 | 【本文】: The game is quite fun, puzzles are good and atmosphere is nice, although the resolution isn't maybe as developed as one might like. Highly recommend, hope the developer releases more!
【正解】: 4 | 【予測】: 4 (3.9944031) | OOV: 1/16 | 【本文】: Could be more responsive.  The interface is a bit awkward, needs to be cleaned up.
【正解】: 4 | 【予測】: 4 (4.111724) | OOV: 1/13 | 【本文】: Looks like a great educational program but my kids didn't care for it.
【正解】: 4 | 【予測】: 4 (3.719812) | OOV: 0/8 | 【本文】: Like playing but not when I get stuck!
【正解】: 4 | 【予測】: 4 (4.0447397) | OOV: 0/8 | 【本文】: Decent enough streaming channel. Interface could be better.
【正解】: 4 | 【予測】: 4 (3.5661528) | OOV: 0/6 | 【本文】: One of the best streaming channels
【正解】: 4 | 【予測】: 4 (3.9001355) | OOV: 0/10 | 【本文】: Very involving. Kept me focused on playing this for Hours!
【正解】: 4 | 【予測】: 4 (4.06941) | OOV: 3/36 | 【本文】: I downloaded this so I could play FoE on my Kindle. There is the tinyest bit more lagg than when I play on my cell phone, but this is larger and much easier to see everything.
【正解】: 4 | 【予測】: 4 (3.956624) | OOV: 1/14 | 【本文】: Boy oh howdy, talk about a time killer! What else could you ask for?
【正解】: 4 | 【予測】: 4 (3.9366672) | OOV: 3/52 | 【本文】: Had my computer savvy son install it for me & he had no problems. Since this is my 1st video editing software experience it did have a learning curve for me. I love that now I can take my content and add music to it & create such amazing videos. Very happy.
【正解】: 4 | 【予測】: 4 (4.1034884) | OOV: 0/5 | 【本文】: Great game. Really enjoyed it
【正解】: 4 | 【予測】: 4 (3.8975039) | OOV: 1/9 | 【本文】: Emoji fun game to keep you awake for hours
【正解】: 4 | 【予測】: 4 (3.717677) | OOV: 1/14 | 【本文】: So far I cannot find the option to lower the volume on my Fire......
【正解】: 4 | 【予測】: 4 (4.0070624) | OOV: 3/36 | 【本文】: cute and easy to play, besides memory hog on tablet is not what I  thought but would still not deter anyone. Just was not the game for me is all. worked fine, quick load up.
【正解】: 4 | 【予測】: 4 (3.9181645) | OOV: 0/11 | 【本文】: it is ok but not what expected, can be fun however.
【正解】: 4 | 【予測】: 4 (3.9862921) | OOV: 1/25 | 【本文】: I love playing this game! But went to play it this morning and ALL my boosters were gone!! What the heck??? I want them BACK!
【正解】: 4 | 【予測】: 4 (3.854005) | OOV: 1/4 | 【本文】: Great product work's well
【正解】: 4 | 【予測】: 4 (3.7494826) | OOV: 0/11 | 【本文】: Good slow paced game. Just wish it went a little faster.
【正解】: 4 | 【予測】: 4 (3.8679693) | OOV: 3/63 | 【本文】: I really liked this app. great way to pass the time with amazingly pretty pics and lots of them to choose from. very upset now though because it is no longer working. I uninstalled it and then reinstalled it and still not working. to make it worse all the additional puzzles I paid for are now gone. very upset. please fix this app!
【正解】: 4 | 【予測】: 4 (4.179307) | OOV: 0/14 | 【本文】: I have only played for a few minutes but it is a fun game
【正解】: 4 | 【予測】: 4 (4.0870094) | OOV: 2/13 | 【本文】: I guess it's okay I haven't gotten that far but it seems fun.
【正解】: 4 | 【予測】: 4 (3.9624066) | OOV: 0/24 | 【本文】: Great game. Needs more levels. I would like a way to receive a hint every once in a while. It is very entertaining though.
【正解】: 4 | 【予測】: 4 (3.9380631) | OOV: 0/14 | 【本文】: Knowing that this app is saving my Kindle gives me a peace of mind.
【正解】: 4 | 【予測】: 4 (3.9583275) | OOV: 1/5 | 【本文】: Additive hard to put down
【正解】: 4 | 【予測】: 4 (3.8249326) | OOV: 0/2 | 【本文】: Helpful information
【正解】: 4 | 【予測】: 4 (3.573965) | OOV: 0/20 | 【本文】: Love the App! Did exactly what I wanted it to do and it really works! You will not be disappointed.
【正解】: 4 | 【予測】: 4 (4.0274353) | OOV: 2/23 | 【本文】: I don't like that you can't just play without buying things! I love the game but I would play more if I could!
【正解】: 4 | 【予測】: 4 (3.9605331) | OOV: 20/219 | 【本文】: Easy installation but I wish it had more features. For instance, I have the schedule set but I’m not able to schedule each camera separately. I would like to have some cameras on always while some not until later or when I see fit. Not an option...it’s kind of an all or none on the scheduling. Also, one of my coworkers has a different type of camera system (Arlo brand) and he can set it to ignore animals...Blink doesn’t have this option. My Blink is linked to my Echo Show so that it automatically shows what’s on certain cameras when the cameras are armed. Sometimes when a random cat roams across my front porch in the wee hours of the morning, it awakes, alerts, and makes me nervous because it announces it and shows me on my Echo Shows at the crazy hours, interrupting my sleep or alerting me while at work. I really wish they had the same feature of recognizing and ignoring animals. These animals are also eating into the battery life so I get “high usage” alerts saying my camera battery may not last the 2years because of high usage. Would be so great if they’d ignore animals...that’s 90% of my alerts. Other than that, it’s a simple set up. Easy to use. Does the job.
【正解】: 4 | 【予測】: 4 (4.0482616) | OOV: 0/3 | 【本文】: Fun to play!
【正解】: 4 | 【予測】: 4 (3.5168679) | OOV: 0/4 | 【本文】: Got what was described
【正解】: 4 | 【予測】: 4 (3.8720858) | OOV: 1/7 | 【本文】: I don’t know what this product is
【正解】: 4 | 【予測】: 4 (3.811031) | OOV: 7/40 | 【本文】: This gets to be a game you want to play all the time..I play it any time I get a free moment,I don't like the time,it puts presser on you to play faster.I would say give it a try-Its free.
【正解】: 4 | 【予測】: 4 (4.0588202) | OOV: 4/22 | 【本文】: THIS IS A SMALL WORD SEARCH,ABOUT 6 WORDS-I LIKE PLAYING WORD SEARCH,KEEPS YOU THINKING-THIS IS ONE OF ALOT OF GAMES I PLAY.
【正解】: 4 | 【予測】: 4 (3.7510657) | OOV: 8/80 | 【本文】: My fiancee researched the product prior to purchasing it.  It had received good reviews.  I installed on two computers and the installation was easy.  But on one of my computers I had to reinstall my wireless printer it had taken the firmware off.  I tried using the technical support which they refused to help, that was the only draw back.  I had to reinstall the printer and everything is working great I would strongly recommend.
【正解】: 4 | 【予測】: 4 (3.766259) | OOV: 5/63 | 【本文】: I like that these puzzles are logical, so if you even peek at a walkthrough *cough*, you'll just end up feeling silly. Some puzzles are just glaringly obvious, but others will have you stumped for a few minutes. I like that the challenge level is set at fun instead of frustrating. Overall a very well made escape game. Looking forward to new levels!
【正解】: 4 | 【予測】: 4 (3.7564468) | OOV: 30/232 | 【本文】: Gameplay is still fun, but certain things have changed that might make your experience less than enjoyable.<br /><br />To get perfect scores, you will HAVE to return to every level at least TWICE. You cannot get a perfect score AND collect the level's gem in the same go. If you want the reward for quick-timed level completion, you may have to play the same level again, and again, until you know all of the moves by heart. To get the achievement for the first prologue level, I had to complete it in less than 5 seconds. That's easy enough to do on level 1 where there are 4-6 moves to memorize, but imagine later, when you'll have 30+ moves.... Not so easy then!<br /><br />I find it interesting how you have to "rub the dust off" of pictures... but it gets tiresome after awhile. In game, you'll find pictures that you'll need to dust off for NO reason. You can't collect the picture, and it's usually too small to see fine details. Maybe there's a point, but I haven't found it.<br /><br />Mechanics are about the same. The "raindrop" itself stay true to the original. I'm not sure if anyone else noticed, but Memento starts off at about the halfway point of Reflect (With the female/male crates and golden pearls). Maybe the difficulty curve will be sharper? Looking forward to the challenge!
【正解】: 4 | 【予測】: 4 (3.7420895) | OOV: 90/621 | 【本文】: This game is definitely easy on the eyes! I thought I might get bored with the LBP (Little Big Planet) style side scrolling, but I was so wrong. All the things I disliked about LBP type games- like forced adhoc and online multiplayer, in game purchases with real money, and overdone physics reactors are pleasantly non existent in this game. I can raise my stats without begging friends or going online to play with strangers.<br /><br />I also like the "pipe" traveling Mario style throwbacks. There are no double jump turtles (yet), but I'm only on level 3. I somewhat hope it doesn't come to that though... the LBP reference with the "stage" and fireworks at the end made me cringe a little.<br /><br />The replayability factor is alive and well thanks to 4 game modes. You'll need to beat several levels before you can unlock 2 of them... but the fact that they exist to expand your gameplay deserves some kudos. The only modes I've unlocked are story mode (Main Adventure) and the pumpkin mode (Punkin' Time). Differences you'll notice are that story mode has checkpoint save points that allow you to continue from whereever their locations are after you die, and the pumpkin round has none; meaning that if you die, you'll have to start over from the beginning. I also couldn't go back the same way I came through the transport pipes on the pumpkin rounds (but that could of been some sort of fluke since I only played one of those levels). Other modes are "Drag 'N Dash" which requires that you beat chapter 1, and "Heartbreak Shakedown" that requires you beat all of story mode.<br /><br />Moments that may frustrate you:<br />-Missing a double jump off a cardboard bird to a tiny hidden platform above it. The birds will not reappear unless you die, and you'll miss your one chance of reaching pipes that bring you to the clouds in order to collect additional silver buttons. You'll have to reset the level if you activated a checkpoint after killing a bird... but if you're a score perfectionist, you won't have a choice.<br />-Trying to exit the game, as there are no buttons on the main screen, and hitting back/return will only bring you to the game mode selection screen. (-1 star until fixed)<br /><br />Neat extras: you get one free costume top with a pumpkin on it if you go to the customize character menu. It will say it costs 0 gold buttons, so just select and equip it. The most expensive item in the store is worth 100 gold buttons, which is about 25 perfect story mode levels (I think).<br /><br />Technical details: The controls for the game are very responsive, and all the animation sequences are incredibly fluid. The color scheme is good with a nice pinch of whimsical fun- looks great on hd devices, and isn't an eyesore. Many hd games try to overcompensate with bright colors to simulate hd quality; this is not one of them.<br /><br />This game is worth downloading, especially as faotd! It's one of the few faotd that's worth paying for- so give it a try.<br /><br />.....................................<br />***EDIT (6/13/2013) ***<br />.....................................<br />App level/mode "Drag 'N Dash" (with running dinosaur) crashes/breaks down after bridge double jump. The dinosaur double jumps over bridge, lands on platform and dies because there isn't another platform after that. If you hit "restart" immediately, the dinosaur successfully jumps over bridge, to 2 different platforms, a mushroom, a platform, over rock, double jumps over another bridge, and REPEATS exact process again. After he repeats, he jumps into empty air space and freezes/floats there forever without dying. So far this level is nonfunctional. Please fix!
【正解】: 4 | 【予測】: 4 (3.8277683) | OOV: 8/47 | 【本文】: I've had the same TI84 since high school; and I thought I would never relinquish it... until NOW. While this calc doesn't do graphing, it seems to do almost everything else. It's also more convenient and less heavy on my phone than in my backpack. FAOTD? Nice!
